very tight turn,"[['document', ['For instance, pilots should not try a very short approach with very tight turns as if they were flying a 737 or other smaller aircraft.']]]",1,1
water,"[['document', ['When flying over long bodies of water, remember that in the event of pressurization problem or an engine failure that requires descent to 14,000 feet MSL for passenger comfort, the fuel burn for your aircraft will increase significantly and may leave you short of your initial destination.']]]",1,1
we,"[['document', ['These aircraft models and panels are available from the Delta Virtual Airlines Fleet Library, as well as the popular flight simulation web sites http://www.flightsim.com and http://www.avsim.com/. If you find a model or panel that you believe is superior to the ones provided in the aircraft installer, please contact us and send us a copy.', 'We are a non-profit organization catering to the Flight Simulation community.']]]",3,3
weather condition,"[['document', ['Review STAR / ILS charts and weather conditions at destination.']]]",1,1
weight,"[['document', ['A ""fly-by-wire"" flight control saves weight and simplifies factory assembly compared to conventional mechanical systems relying on steel cables, and requires fewer spares and less maintenance in airline service.', 'This further simplifies assembly and saves weight, while increasing reliability through a reduction in the amount of wires and connectors.', 'Max Take Off Weight: (MTOW) 634,000 lbs (cid:131)']]]",3,3
well use,"[['document', ['By flying using PAGE 13 Boeing 777-200ER Aircraft Operating Manual these procedures pilots will be able to make better use of the manual and also operate the aircraft in a similar fashion company wide.']]]",1,1
what,"[['document', ['New design and testing initiatives helped ensure the highest possible levels of reliability on the very first 777, compared to what had been possible on previous jetliner introductions.']]]",1,1
which point,"[['document', ['Descend at mach 0.84 until 320 KIAS, at which point the pilot should throttle down to 310 KIAS.']]]",1,1
whitney,"[['document', ['3 Rolls-Royce Trent 800............................................................................................3 General Electric GE90.............................................................................................3 Pratt & Whitney PW4090', ""Delta uses the Rolls-Royce Trents, Air France uses the GE's, and Korean uses the Pratt and Whitney's."", 'PRATT & WHITNEY PW4090', 'This manual makes no claim to represent Boeing, Rolls Royce, General Electric, Pratt & Whitney, Microsoft, Delta Air Lines, Melvin Rafi or any other party involved.']]]",4,4
whitney pw4090,"[['document', ['Korean o Pratt & Whitney PW4090, max SLS thrust: PAGE 7 Boeing 777-200ER Aircraft Operating Manual FIELD LENGTHS (cid:131)']]]",1,1
wide river,"[['document', ['Large lake or wide river 5.']]]",1,1
wind,"[['document', ['Any trip estimations that you see in this manual are for calm winds and standard temperatures, any deviation from standard, winds or temperature will result in different actual performance for your aircraft.', 'If air traffic control gives reports of wind shear on final approach, stay slightly above the listed altitude when crossing decision height to leave enough room for expected wind shear.']]]",2,2
wind shear,"[['document', [""However, wind shear can be a problem given the aircraft's weight.""]]]",1,1
wing area,"[['document', ['Wing Area: 4,605 ft2 DESIGN WEIGHTS (cid:131)']]]",1,1
wing span,"[['document', ['Wing Span: 199 ft 11 in (cid:131)']]]",1,1
wire,"[['document', ['A ""fly-by-wire"" flight control saves weight and simplifies factory assembly compared to conventional mechanical systems relying on steel cables, and requires fewer spares and less maintenance in airline service.', 'It permits airplane systems and associated computers to communicate with one another through a common wire path (a twisted pair of wires) instead of through separate one-way wire connections.', 'This further simplifies assembly and saves weight, while increasing reliability through a reduction in the amount of wires and connectors.']]]",3,3
year,"[['document', ['This is equivalent to about $3.4 million per year per airline as a result of having an additional 15 passengers per flight.']]]",1,1
you,"[['document', ['Calculation of this formula gives you the correct amount of fuel for your trip.', 'Any trip estimations that you see in this manual are for calm winds and standard temperatures, any deviation from standard, winds or temperature will result in different actual performance for your aircraft.', 'The FAA states that you must have enough fuel to reach your destination, make a missed approach, reach your alternate and hold for 30 minutes.', ""Delta's standard is slightly higher, but if you are expecting bad weather, pack more fuel!"", 'When flying over long bodies of water, remember that in the event of pressurization problem or an engine failure that requires descent to 14,000 feet MSL for passenger comfort, the fuel burn for your aircraft will increase significantly and may leave you short of your initial destination.', 'These aircraft models and panels are available from the Delta Virtual Airlines Fleet Library, as well as the popular flight simulation web sites http://www.flightsim.com and http://www.avsim.com/. If you find a model or panel that you believe is superior to the ones provided in the aircraft installer, please contact us and send us a copy.', 'Call the Tower and inform you are aborting Take-off.', ""Stay on or above the glide slope at all times during approach, once you get below it, you can't get back up it."", 'If you need assistance finding a particular chart or have questions regarding interpretation of the charts, please contact the 777 Chief Pilot.']]]",11,11
your aircraft,"[['document', ['To load fuel into your aircraft, select Aircraft, then Fuel and place the correct fuel amounts in the correct tanks.', 'Any trip estimations that you see in this manual are for calm winds and standard temperatures, any deviation from standard, winds or temperature will result in different actual performance for your aircraft.', 'When flying over long bodies of water, remember that in the event of pressurization problem or an engine failure that requires descent to 14,000 feet MSL for passenger comfort, the fuel burn for your aircraft will increase significantly and may leave you short of your initial destination.']]]",3,3
your destination,"[['document', ['The FAA states that you must have enough fuel to reach your destination, make a missed approach, reach your alternate and hold for 30 minutes.', 'Set altimeter for your destination at FL180 or local transition level.']]]",2,2
your initial destination,"[['document', ['When flying over long bodies of water, remember that in the event of pressurization problem or an engine failure that requires descent to 14,000 feet MSL for passenger comfort, the fuel burn for your aircraft will increase significantly and may leave you short of your initial destination.']]]",1,1
your situation,"[['document', ['Inform Air Traffic Control of your situation.']]]",1,1
